datetime_local,epsilon,fd,hour_cos,hour_sin,month_cos,month_sin,p_noct,p_ref_dc,poa,regimen_fd,relative_error,temperature,wind_speed,epsilon_hat_sin_fd,p_hybrid_sin_fd,epsilon_hat_con_fd,p_hybrid_con_fd
2021-01-16 06:00:00,-4.277914812632503,0.9979571946378074,6.123233995736766e-17,1.0,1.0,0.0,34.2479148126325,29.97,38.173,alta_fd,,13.0,0.0,-5.347445,28.900469801493585,-4.4542313,29.79368355042547
2021-01-16 07:00:00,-15.136920478130008,0.6820463067866703,-0.25881904510252063,0.9659258262890683,1.0,0.0,163.14592047813,148.009,186.894,mixto,0.1022702705790189,15.4,1.0,-12.001057,151.14486380698742,-12.95718,150.18874045493664
2021-01-16 08:00:00,-6.98808930000007,0.4274290394838194,-0.4999999999999998,0.8660254037844387,1.0,0.0,354.53908930000006,347.551,424.6,mixto,0.0201066585911134,19.0,1.0,-7.760173,346.77891645606695,-7.2000313,347.3390580194825
2021-01-16 09:00:00,3.6078510276074662,0.2578971961443553,-0.7071067811865475,0.7071067811865476,1.0,0.0,538.0751489723925,541.683,671.251,baja_fd,0.006660447212867,21.0,2.1,2.0175745,540.0927235211138,3.0051687,541.0803176487689
2021-01-16 10:00:00,22.910116097919968,0.1877409231987507,-0.8660254037844387,0.49999999999999994,1.0,0.0,676.99988390208,699.91,880.624,baja_fd,0.0327329458043462,24.0,4.1,21.383272,698.3831560731005,24.80406,701.8039438843798
2021-01-16 11:00:00,40.21726995100744,0.1539892295276649,-0.9659258262890682,0.258819045102521,1.0,0.0,766.1327300489926,806.35,1021.211,baja_fd,0.0498756990773329,25.0,5.7,36.183796,802.3165259779477,39.916893,806.0496230543637
2021-01-16 12:00:00,30.97295050810737,0.1558413440903439,-1.0,1.2246467991473532e-16,1.0,0.0,798.9130494918926,829.886,1088.351,baja_fd,0.0373219339862431,27.6,4.1,31.226723,830.1397722091777,31.240557,830.1536062088115
2021-01-16 13:00:00,30.650449226999967,0.151635961039716,-0.9659258262890683,-0.2588190451025208,1.0,0.0,792.9725507730001,823.623,1078.74,baja_fd,0.037214173507782,27.6,4.1,32.527878,825.5004285806173,32.06806,825.0406126016134
2021-01-16 14:00:00,35.68834767871999,0.1419752608531596,-0.8660254037844388,-0.4999999999999997,1.0,0.0,737.54365232128,773.232,992.704,baja_fd,0.0461547733134686,28.0,5.1,36.523064,774.066715980948,36.7518,774.2954528583894
2021-01-16 15:00:00,30.22833901387014,0.1705073547371963,-0.7071067811865479,-0.7071067811865471,1.0,0.0,633.5296609861299,663.758,833.506,baja_fd,0.0455412047973359,28.0,5.7,29.859352,663.3890130979463,31.292498,664.8221586210176
2021-01-16 16:00:00,15.470294637687516,0.2140897103635448,-0.5000000000000004,-0.8660254037844385,1.0,0.0,480.7237053623125,496.194,610.445,baja_fd,0.0311779155686838,27.0,4.6,16.626518,497.3502236118242,16.221642,496.94534690283984
2021-01-16 17:00:00,-2.4503065373125423,0.3284950898606134,-0.25881904510252063,-0.9659258262890683,1.0,0.0,293.8023065373125,291.352,359.195,mixto,0.0084101243077533,26.0,4.6,-3.3310468,290.4712597176256,-1.713587,292.08871949164296
2021-01-16 18:00:00,-12.60969123483251,0.5833859223335555,-1.8369701987210297e-16,-1.0,1.0,0.0,115.13669123483253,102.527,135.637,mixto,0.1229889808034226,24.0,4.1,-10.3859,104.75079169107032,-10.936451,104.20024027658057
2021-01-16 19:00:00,-3.6435349199325024,1.0,0.2588190451025203,-0.9659258262890684,1.0,0.0,14.769534919932502,11.126,17.033,alta_fd,,22.4,4.1,-4.243955,10.525579784587043,-4.073362,10.696173046305793
2021-01-17 06:00:00,-4.225716259569996,1.0,6.123233995736766e-17,1.0,1.0,0.0,32.75171625957,28.526,36.498,alta_fd,,13.0,0.0,-5.285099,27.466617230028987,-4.4542313,28.29748499736297
2021-01-17 07:00:00,-15.002185298720036,0.6871329225821206,-0.25881904510252063,0.9659258262890683,1.0,0.0,160.70318529872003,145.701,184.328,mixto,0.1029655616551707,15.8,1.0,-12.001057,148.70212862757745,-12.95718,147.74600527552667
2021-01-17 08:00:00,-7.041132458312518,0.434347993372453,-0.4999999999999998,0.8660254037844387,1.0,0.0,351.4471324583125,344.406,420.685,mixto,0.0204442793049845,19.0,1.0,-7.760173,343.6869596143794,-7.2000313,344.24710117779495
2021-01-17 09:00:00,3.711291845119945,0.2610464439066912,-0.7071067811865475,0.7071067811865476,1.0,0.0,533.5907081548801,537.302,668.256,baja_fd,0.0069072734609585,22.0,2.1,2.0175745,535.6082827036014,2.9735358,536.5642439310184
2021-01-17 10:00:00,9.414321492187357,0.1948335921012209,-0.8660254037844387,0.49999999999999994,1.0,0.0,675.4436785078126,684.858,876.975,baja_fd,0.0137463846405931,23.7,2.6,8.669703,684.1133810377198,9.27016,684.7138382291871
2021-01-17 11:00:00,32.62372173283006,0.1565150722766759,-0.9659258262890682,0.258819045102521,1.0,0.0,761.4772782671699,794.101,1019.418,baja_fd,0.0410825848762689,26.0,4.6,31.186674,792.6639523852119,33.855625,795.3329034197578
2021-01-17 12:00:00,30.56630966500745,0.1550410760064914,-1.0,1.2246467991473532e-16,1.0,0.0,805.1896903349925,835.756,1088.811,baja_fd,0.0365732458576515,26.0,4.1,29.420383,834.6100737883617,30.775562,835.9652526213695
2021-01-17 13:00:00,39.88636497427012,0.1517320410601904,-0.9659258262890683,-0.2588190451025208,1.0,0.0,791.9366350257299,831.823,1079.466,baja_fd,0.0479505435342255,28.0,5.1,40.292133,832.2287683570287,40.56838,832.5050134742162
2021-01-17 14:00:00,35.79056608370752,0.1443967987647977,-0.8660254037844388,-0.4999999999999997,1.0,0.0,733.0444339162925,768.835,990.991,baja_fd,0.0465516867516535,29.0,5.1,36.45125,769.4956820852378,36.7518,769.7962344534019
2021-01-17 15:00:00,22.016323076319964,0.1731013061855068,-0.7071067811865479,-0.7071067811865471,1.0,0.0,633.41567692368,655.432,833.336,baja_fd,0.0335905526070133,28.0,4.1,24.111807,657.5274837931869,24.264547,657.6802242717025
2021-01-17 16:00:00,15.684091524187522,0.2139271290372426,-0.5000000000000004,-0.8660254037844385,1.0,0.0,479.72990847581246,495.414,611.985,baja_fd,0.0316585553177494,28.0,4.6,17.0993,496.82920886033395,18.083647,497.81355525010446
2021-01-17 17:00:00,-3.494085382280048,0.3298709732798081,-0.25881904510252063,-0.9659258262890683,1.0,0.0,292.10808538228,288.614,358.604,mixto,0.012106430673079,27.0,3.6,-4.0482945,288.05979083806005,-1.7700466,290.3380387905213
2021-01-17 18:00:00,-12.278461709392502,0.5848658960214873,-1.8369701987210297e-16,-1.0,1.0,0.0,114.2564617093925,101.978,135.701,mixto,0.1204030448664663,26.0,5.7,-10.7397785,103.51668319071574,-11.170115,103.08634623850627
2021-01-17 19:00:00,-3.7082381599325034,1.0,0.2588190451025203,-0.9659258262890684,1.0,0.0,14.740238159932504,11.032,17.033,alta_fd,,22.9,4.1,-4.243955,10.496283024587045,-4.073362,10.666876286305795
2021-01-18 06:00:00,-3.680871939332498,1.0,6.123233995736766e-17,1.0,1.0,0.0,26.9058719393325,23.225,29.937,alta_fd,,12.8,1.8,-2.4658065,24.440065455110087,-2.783176,24.122695994050517
2021-01-18 07:00:00,-3.6088843958125034,1.0,-0.25881904510252063,0.9659258262890683,1.0,0.0,54.9758843958125,51.367,61.615,alta_fd,0.070256865221105,13.7,2.1,-4.9843454,49.99153895971631,-3.9686053,51.007279115890015
2021-01-18 08:00:00,-4.532369976319984,0.8313332005033169,-0.4999999999999998,0.8660254037844387,1.0,0.0,255.25836997632,250.726,297.152,alta_fd,0.0180769843427485,16.0,2.6,-5.2335615,250.0248084605119,-6.5845237,248.67384629849408
2021-01-18 09:00:00,6.5456862035075005,0.5004014328105794,-0.7071067811865475,0.7071067811865476,1.0,0.0,489.7133137964925,496.259,600.039,mixto,0.0131900604392212,19.0,3.6,9.915627,499.6289403223714,5.808058,495.5213715815267
2021-01-18 10:00:00,19.059316647907508,0.3182953912977715,-0.8660254037844387,0.49999999999999994,1.0,0.0,669.4166833520925,688.476,858.071,mixto,0.0276833421178189,21.4,4.1,18.946709,688.3633920312917,17.93534,687.3520242334401
2021-01-18 11:00:00,25.210535281720013,0.3329288406653228,-0.9659258262890682,0.258819045102521,1.0,0.0,732.45946471828,757.67,964.004,mixto,0.0332737673152164,24.0,4.6,25.973555,758.433019329486,21.255323,753.7147881283141
2021-01-18 12:00:00,23.64176326947006,0.4764423929836803,-1.0,1.2246467991473532e-16,1.0,0.0,721.3932367305299,745.035,952.154,mixto,0.0317324196440033,25.0,5.1,29.241371,750.6346078853151,23.717545,745.110781286194
2021-01-18 13:00:00,13.105137908467556,0.6252701596048432,-0.9659258262890683,-0.2588190451025208,1.0,0.0,620.8518620915324,633.957,809.703,mixto,0.0206719665662932,26.8,5.1,23.099926,643.9517880864055,12.749249,633.6011115498454
2021-01-18 14:00:00,5.684312001920034,0.6752070747576048,-0.8660254037844388,-0.4999999999999997,1.0,0.0,531.29468799808,536.979,682.576,mixto,0.0105857249574378,27.4,4.6,18.821531,550.1162192938564,8.317091,539.6117789862392
2021-01-18 15:00:00,-0.5055761749199519,0.7667485523423103,-0.7071067811865479,-0.7071067811865471,1.0,0.0,413.84857617492,413.343,521.468,alta_fd,0.0012231395594456,28.0,4.1,12.282412,426.1309877502374,2.4845648,416.333140956109
2021-01-18 16:00:00,-2.9548805730924528,0.8631769872716647,-0.5000000000000004,-0.8660254037844385,1.0,0.0,278.73788057309247,275.783,342.929,alta_fd,0.0107145131247845,28.0,4.6,1.056871,279.79475162964917,-6.415799,272.3220814321623
2021-01-18 17:00:00,-4.388025307812512,0.8527435500129151,-0.25881904510252063,-0.9659258262890683,1.0,0.0,173.5110253078125,169.123,209.775,alta_fd,0.0259457631889956,28.0,4.1,-8.640826,164.87019908253174,-9.637073,163.87395274464112
2021-01-18 18:00:00,-3.9080797239699914,1.0,-1.8369701987210297e-16,-1.0,1.0,0.0,73.13907972396999,69.231,86.678,alta_fd,0.05644985229117,27.0,4.1,-9.291752,63.84732786239772,-7.6508136,65.48826614441066
2021-01-19 06:00:00,-2.1540853655924987,1.0,6.123233995736766e-17,1.0,1.0,0.0,12.6600853655925,10.506,14.179,alta_fd,,15.0,3.1,-2.9707003,9.68938510161545,-3.0341513,9.625934049903414
2021-01-19 07:00:00,-3.534488901632507,1.0,-0.25881904510252063,0.9659258262890683,1.0,0.0,53.748488901632506,50.214,60.677,alta_fd,0.070388515187647,15.6,3.1,-5.4002185,48.34827041484662,-3.911951,49.83653783656903
2021-01-19 08:00:00,-4.813875156999984,0.9603384057294376,-0.4999999999999998,0.8660254037844387,1.0,0.0,180.651875157,175.838,207.98,alta_fd,0.0273767624574891,16.0,4.1,-5.992241,174.6596342512383,-6.435763,174.21611227476734
2021-01-19 09:00:00,-1.3504323579199422,0.8152303684914273,-0.7071067811865475,0.7071067811865476,1.0,0.0,352.80143235792,351.451,420.568,alta_fd,0.0038424484719632,18.0,4.6,5.765279,358.56671117414317,-0.26197675,352.5394556092151
2021-01-19 10:00:00,4.152056090907649,0.6564411729291029,-0.8660254037844387,0.49999999999999994,1.0,0.0,526.2939439090924,530.446,652.079,mixto,0.0078274811967809,20.0,4.1,10.717675,537.0116191181378,5.324004,531.6179480823712
2021-01-19 11:00:00,12.459967692187432,0.4333323016763051,-0.9659258262890682,0.258819045102521,1.0,0.0,711.6710323078125,724.131,918.225,mixto,0.0172067867446462,21.0,3.6,17.42073,729.0917628986329,13.646858,725.3178905231446
2021-01-19 12:00:00,19.837561924319857,0.3160405868682644,-1.0,1.2246467991473532e-16,1.0,0.0,796.0704380756802,815.908,1062.536,mixto,0.0243134788779125,24.0,3.6,21.55878,817.6292187458462,19.279896,815.3503338581509
2021-01-19 13:00:00,24.30241884120744,0.1494315592950166,-0.9659258262890683,-0.2588190451025208,1.0,0.0,796.2585811587926,820.561,1072.141,baja_fd,0.029616833899256,25.6,3.6,25.013607,821.2721881839391,25.555147,821.8137283298131
2021-01-19 14:00:00,26.008256812167478,0.1765846243897114,-0.8660254037844388,-0.4999999999999997,1.0,0.0,729.4627431878325,755.471,974.787,baja_fd,0.0344265455751014,27.0,4.1,28.336374,757.7991174706694,28.438719,757.9014619836089
2021-01-19 15:00:00,21.862776038880043,0.3212860545022102,-0.7071067811865479,-0.7071067811865471,1.0,0.0,601.70222396112,623.565,786.392,mixto,0.0350609415840851,28.0,5.1,26.7042,628.4064247057489,19.424637,621.1268608019403
2021-01-19 16:00:00,10.322705410187496,0.4563139961253847,-0.5000000000000004,-0.8660254037844385,1.0,0.0,423.4292945898125,433.752,531.745,mixto,0.0237986347271885,26.9,5.7,12.292423,435.72171783810353,8.593589,432.02288341885304
2021-01-19 17:00:00,-2.5222968940799437,0.3747304371488715,-0.25881904510252063,-0.9659258262890683,1.0,0.0,272.78129689408,270.259,332.176,mixto,0.0093328876895124,25.9,4.9,-3.2323272,269.5489696712559,-1.6189839,271.1623130292958
2021-01-19 18:00:00,-11.661028538880004,0.6069572170193507,-1.8369701987210297e-16,-1.0,1.0,0.0,110.52902853888,98.868,130.656,mixto,0.1179454276295667,25.0,4.1,-10.417466,100.11156237524474,-11.102943,99.42608511846984
2021-01-19 19:00:00,-3.696088201480002,1.0,0.2588190451025203,-0.9659258262890684,1.0,0.0,13.91508820148,10.219,16.084,alta_fd,,23.0,3.1,-3.612476,10.302612091021626,-3.580156,10.334932113604633
2021-01-20 06:00:00,-4.142976268632495,1.0,6.123233995736766e-17,1.0,1.0,0.0,28.556976268632496,24.414,32.227,alta_fd,,16.4,0.0,-5.7883244,22.768651912553395,-5.094246,23.462730357987965
2021-01-20 07:00:00,-15.839586147232469,0.7012195446474356,-0.25881904510252063,0.9659258262890683,1.0,0.0,153.92958614723247,138.09,177.243,alta_fd,0.1147048022828044,17.0,0.0,-14.2023735,139.7272126425938,-14.37209,139.55749580757183
2021-01-20 08:00:00,-6.998852611330051,0.3841748215936512,-0.4999999999999998,0.8660254037844387,1.0,0.0,343.49485261133003,336.496,412.426,mixto,0.0207992148831785,20.0,1.0,-7.655056,335.8397966115742,-7.132363,336.3624897687702
2021-01-20 09:00:00,4.1275003061075495,0.2431528187367802,-0.7071067811865475,0.7071067811865476,1.0,0.0,525.6044996938924,529.732,660.401,baja_fd,0.0077916763686308,23.0,2.1,2.1206317,527.7251313886861,3.0212958,528.6257954797964
2021-01-20 10:00:00,19.575873456967543,0.154313678007979,-0.8660254037844387,0.49999999999999994,1.0,0.0,664.9461265430325,684.522,867.197,baja_fd,0.0285978733436873,25.0,3.6,16.295353,681.2414794788235,21.689709,686.6358352527493
2021-01-20 11:00:00,37.76254857668755,0.0923409591066671,-0.9659258262890682,0.258819045102521,1.0,0.0,755.7484514233124,793.511,1015.915,baja_fd,0.0475891935671812,27.0,5.1,35.470478,791.2189294811737,37.830906,793.5793573376191
2021-01-20 12:00:00,49.213389924919966,0.092037907349078,-1.0,1.2246467991473532e-16,1.0,0.0,801.36061007508,850.574,1088.676,baja_fd,0.0578590339287586,27.0,6.2,44.95768,846.3182898236151,46.764095,848.1247053814765
2021-01-20 13:00:00,44.374141847230135,0.1532675385446472,-0.9659258262890683,-0.2588190451025208,1.0,0.0,792.0428581527699,836.417,1079.638,baja_fd,0.0530526541751663,28.0,5.7,43.125813,835.1686706832875,43.676495,835.7193527511586
2021-01-20 14:00:00,32.16460602699999,0.1547312501387346,-0.8660254037844388,-0.4999999999999997,1.0,0.0,733.898393973,766.063,992.34,baja_fd,0.041986894063543,29.0,4.6,33.00753,766.9059241854023,33.61862,767.5170157991719
2021-01-20 15:00:00,30.90029507136751,0.1529363831213289,-0.7071067811865479,-0.7071067811865471,1.0,0.0,631.5767049286325,662.477,834.877,baja_fd,0.0466435741487893,29.0,5.7,29.859352,661.4360570404489,31.328335,662.9050397369821
2021-01-20 16:00:00,18.59292557800751,0.2164964812231738,-0.5000000000000004,-0.8660254037844385,1.0,0.0,480.4930744219925,499.086,612.461,baja_fd,0.037253951379136,27.8,5.7,19.246319,499.7393932391312,17.56235,498.0554237414505
2021-01-20 17:00:00,-1.0103659746924905,0.3308726465274545,-0.25881904510252063,-0.9659258262890683,1.0,0.0,293.1283659746925,292.118,359.919,mixto,0.0034587597296041,27.0,5.7,-2.4729986,290.6553673556129,-1.3217149,291.8066510966102
2021-01-20 18:00:00,-12.342570831570017,0.5862821568448991,-1.8369701987210297e-16,-1.0,1.0,0.0,114.22557083157,101.883,135.102,mixto,0.1211445563201909,25.0,4.6,-10.2518,103.97377124813494,-11.114347,103.11122337368425
2021-01-20 19:00:00,-3.9911052433125,1.0,0.2588190451025203,-0.9659258262890684,1.0,0.0,14.7361052433125,10.745,17.035,alta_fd,,23.0,3.6,-3.902293,10.833812276469848,-3.7336378,11.002467433559081
2021-01-21 06:00:00,-4.174699647192494,1.0,6.123233995736766e-17,1.0,1.0,0.0,28.02469964719249,23.85,31.331,alta_fd,,14.0,0.0,-5.5365267,22.488172967199816,-4.768852,23.255847413305773
2021-01-21 07:00:00,-14.628105473592512,0.7049640112083362,-0.25881904510252063,0.9659258262890683,1.0,0.0,152.5801054735925,137.952,175.229,alta_fd,0.1060376469612076,16.4,1.0,-12.001057,140.57904880244993,-12.827836,139.75226943691038
2021-01-21 08:00:00,-1.5313872955199486,0.4437057248945151,-0.4999999999999998,0.8660254037844387,1.0,0.0,345.38838729552,343.857,412.488,mixto,0.0044535585883665,18.7,2.6,-1.4726496,343.9157377212402,0.9449016,346.3332888810989
2021-01-21 09:00:00,14.91610044086758,0.2608288603258316,-0.7071067811865475,0.7071067811865476,1.0,0.0,530.9718995591325,545.888,661.527,baja_fd,0.0273244702958621,21.0,4.1,13.849364,544.8212638398331,15.185209,546.1571088334244
2021-01-21 10:00:00,28.560411151230028,0.1906610963503301,-0.8660254037844387,0.49999999999999994,1.0,0.0,676.16358884877,704.724,874.038,baja_fd,0.04052708741469,22.8,5.1,23.46776,699.6313489348296,29.362019,705.5256074339751
2021-01-21 11:00:00,32.490497980270106,0.1535916387818698,-0.9659258262890682,0.258819045102521,1.0,0.0,763.8405020197299,796.331,1017.634,baja_fd,0.0408002425879064,25.0,4.6,30.520157,794.3606588800815,33.57204,797.4125425775912
2021-01-21 12:00:00,42.27607974083003,0.1528170769169702,-1.0,1.2246467991473532e-16,1.0,0.0,808.22992025917,850.506,1090.682,baja_fd,0.0497069741316698,25.5,5.4,36.988308,845.2182282120508,41.548035,849.7779549271387
2021-01-21 13:00:00,47.28548759320745,0.1485655782269705,-0.9659258262890683,-0.2588190451025208,1.0,0.0,800.6075124067926,847.893,1081.459,baja_fd,0.0557682249920773,26.0,6.2,44.823326,845.4308385176324,47.065163,847.672675065484
2021-01-21 14:00:00,41.61503451875012,0.1518772769714484,-0.8660254037844388,-0.4999999999999997,1.0,0.0,744.5959654812499,786.211,993.05,baja_fd,0.0529311272912107,26.0,6.2,40.0577,784.6536665920897,41.680275,786.2762404446288
2021-01-21 15:00:00,30.90629673682997,0.1724890202102639,-0.7071067811865479,-0.7071067811865471,1.0,0.0,641.03270326317,671.939,836.118,baja_fd,0.0459956882050751,26.0,5.9,28.427464,669.4601667946641,30.46808,671.5007837837999
2021-01-21 16:00:00,18.550229787320006,0.2134397450974971,-0.5000000000000004,-0.8660254037844385,1.0,0.0,485.22977021268,503.78,613.764,baja_fd,0.0368220846149509,26.0,5.7,17.644855,502.8746257119476,19.092882,504.3226523690521
2021-01-21 17:00:00,-1.0850280481299706,0.3328219569442311,-0.25881904510252063,-0.9659258262890683,1.0,0.0,294.72402804813,293.639,358.794,mixto,0.0036951087836764,25.0,5.7,-3.0882895,291.63573854884714,-1.3148818,293.40914624652476
2021-01-21 18:00:00,-11.83401645651999,0.6051334487390383,-1.8369701987210297e-16,-1.0,1.0,0.0,112.61201645652,100.778,132.612,mixto,0.1174265857282342,24.0,4.1,-10.3859,102.22611691275779,-10.969084,101.64293267050925
2021-01-21 19:00:00,-3.4184619258124997,1.0,0.2588190451025203,-0.9659258262890684,1.0,0.0,13.1424619258125,9.724,15.135,alta_fd,,22.1,3.1,-3.612476,9.529985815354125,-3.580156,9.562305837937133
2021-01-22 06:00:00,-4.084163632812494,1.0,6.123233995736766e-17,1.0,1.0,0.0,26.504163632812496,22.42,29.625,alta_fd,,14.0,1.5,-3.2092333,23.294930348815914,-3.6340172,22.870146403732296
2021-01-22 07:00:00,-14.513124729119966,0.7103711683876541,-0.25881904510252063,0.9659258262890683,1.0,0.0,150.74112472911995,136.228,172.792,alta_fd,0.1065355487059926,16.0,1.0,-12.001057,138.74006805797737,-12.827836,137.91328869243782
2021-01-22 08:00:00,-1.6103298124799608,0.4448099567353547,-0.4999999999999998,0.8660254037844387,1.0,0.0,343.00432981248,341.394,410.016,mixto,0.0047169247628252,19.0,2.6,-1.4726496,341.53168023820024,0.9449016,343.94923139805894
2021-01-22 09:00:00,7.399181818507486,0.2583711016796166,-0.7071067811865475,0.7071067811865476,1.0,0.0,530.5578181814925,537.957,660.961,baja_fd,0.0137542253721161,21.0,2.6,5.403964,535.9617822241561,6.346074,536.9038922858016
2021-01-22 10:00:00,9.610436928467491,0.1912278825980277,-0.8660254037844387,0.49999999999999994,1.0,0.0,673.9245630715325,683.535,872.953,baja_fd,0.0140599046551639,23.3,2.6,7.9148765,681.8394395325615,9.27016,683.194722792907
2021-01-22 11:00:00,20.56798251520752,0.1938107004745616,-0.9659258262890682,0.258819045102521,1.0,0.0,768.6160174847925,789.184,1025.091,baja_fd,0.0260623409942516,25.0,3.4,22.75762,791.3736373425805,21.067307,789.6833240033471
2021-01-22 12:00:00,30.944781732919974,0.1542092754460582,-1.0,1.2246467991473532e-16,1.0,0.0,803.51121826708,834.456,1089.124,baja_fd,0.0370837788126875,26.5,4.1,30.2846,833.7958175712793,30.92354,834.4347583824365
2021-01-22 13:00:00,31.015034132919936,0.1517751936150288,-0.9659258262890683,-0.2588190451025208,1.0,0.0,792.34296586708,823.358,1080.124,baja_fd,0.0376689533992746,28.0,4.1,32.604515,824.9474809427636,32.15888,824.501844193496
2021-01-22 14:00:00,28.10802306018752,0.1542354336048382,-0.8660254037844388,-0.4999999999999997,1.0,0.0,733.7749769398125,761.883,992.145,baja_fd,0.0368928340180677,29.0,4.1,30.05502,763.8299963184746,29.980507,763.7554838367852
2021-01-22 15:00:00,27.9356508431074,0.175151875485579,-0.7071067811865479,-0.7071067811865471,1.0,0.0,632.1913491568926,660.127,835.799,baja_fd,0.0423186005770213,29.0,5.1,28.257904,660.4492532096269,28.104635,660.29598439554
2021-01-22 16:00:00,19.88476010090756,0.2151857701007324,-0.5000000000000004,-0.8660254037844385,1.0,0.0,481.5822398990924,501.467,614.271,baja_fd,0.0396531777782138,27.9,6.2,20.348629,501.9308688968951,18.862392,500.4446323246295
2021-01-22 17:00:00,-1.368704029592493,0.3299224148885161,-0.25881904510252063,-0.9659258262890683,1.0,0.0,293.1687040295925,291.8,359.971,mixto,0.0046905552761908,27.0,5.1,-2.8172135,290.35149049428367,-1.3884352,291.78026878503226
2021-01-22 18:00:00,-12.295726949249996,0.5863905581824509,-1.8369701987210297e-16,-1.0,1.0,0.0,113.40272694925,101.107,134.39,mixto,0.1216110353313815,25.5,4.5,-10.287329,103.11539822915722,-11.058718,102.34400922158886
2021-01-22 19:00:00,-3.705226345479998,1.0,0.2588190451025203,-0.9659258262890684,1.0,0.0,13.854226345479995,10.149,16.084,alta_fd,,24.1,3.9,-4.085304,9.768922562063247,-4.1632314,9.690994972646743
2021-01-23 06:00:00,-4.070188130120002,1.0,6.123233995736766e-17,1.0,1.0,0.0,24.87718813012,20.807,27.908,alta_fd,,15.0,0.5,-5.226763,19.650425358513555,-5.305472,19.571716232994756
2021-01-23 07:00:00,-15.555059884769976,0.7109431530087529,-0.25881904510252063,0.9659258262890683,1.0,0.0,147.72805988476998,132.173,170.362,alta_fd,0.117687121308966,17.6,0.0,-14.2023735,133.5256863801313,-14.37209,133.35596954510933
2021-01-23 08:00:00,-13.70845098116996,0.4511276014004066,-0.4999999999999998,0.8660254037844387,1.0,0.0,337.98445098117,324.276,407.218,mixto,0.0422740226879878,21.0,0.0,-12.932043,325.0524079056085,-12.590827,325.3936239929498
2021-01-23 09:00:00,-23.73747265732993,0.2670748139407624,-0.7071067811865475,0.7071067811865476,1.0,0.0,520.5354726573299,496.798,656.526,baja_fd,0.047780934418677,24.0,0.0,-26.670198,493.8652742167782,-26.599022,493.93645074570884
2021-01-23 10:00:00,-5.205122774919914,0.1960883055579203,-0.8660254037844387,0.49999999999999994,1.0,0.0,665.0531227749199,659.848,869.132,baja_fd,0.0078883663736495,25.4,1.5,-4.949854,660.1032688778251,-4.8281975,660.2249252956718
2021-01-23 11:00:00,13.921535502607412,0.1588840902894395,-0.9659258262890682,0.258819045102521,1.0,0.0,753.3914644973926,767.313,1013.301,baja_fd,0.0181432290377035,27.2,2.8,13.924635,767.3160994308643,15.4122095,768.8036740081958
2021-01-23 12:00:00,32.87224499247998,0.0915653163643069,-1.0,1.2246467991473532e-16,1.0,0.0,793.40275500752,826.275,1087.912,baja_fd,0.0397836616047683,29.0,4.1,30.748049,824.1508037898686,31.381205,824.7839596126225
2021-01-23 13:00:00,44.68841709810749,0.1540650622893543,-0.9659258262890683,-0.2588190451025208,1.0,0.0,787.8135829018925,832.502,1078.799,baja_fd,0.0536796513379036,29.0,5.7,42.93984,830.7534213113163,43.58568,831.3992610024784
2021-01-23 14:00:00,36.43888244928007,0.1489959128964887,-0.8660254037844388,-0.4999999999999997,1.0,0.0,732.4551175507199,768.894,995.472,baja_fd,0.0473912950930558,30.0,5.1,36.45125,768.9063657196652,36.699436,769.1545537384641
2021-01-23 15:00:00,30.932921526067503,0.1703349078059628,-0.7071067811865479,-0.7071067811865471,1.0,0.0,633.8130784739325,664.746,838.233,baja_fd,0.0465334451445627,29.0,5.7,29.903973,663.7170510996649,31.292498,665.1055761088202
2021-01-23 16:00:00,16.094089222567504,0.2123898178566924,-0.5000000000000004,-0.8660254037844385,1.0,0.0,480.1179107774325,496.212,614.883,baja_fd,0.0324338976537599,28.8,4.6,17.291424,497.4093345750399,18.164848,498.2827591050692
2021-01-23 17:00:00,-1.7138367364924534,0.3274871407104295,-0.25881904510252063,-0.9659258262890683,1.0,0.0,292.50183673649246,290.788,360.711,mixto,0.0058937670622324,28.0,4.6,-3.155329,289.34650774746353,-1.9426188,290.55921788959915
2021-01-23 18:00:00,-12.302521867092509,0.5858899735797439,-1.8369701987210297e-16,-1.0,1.0,0.0,113.44552186709252,101.143,134.721,mixto,0.1216349314049663,26.0,4.6,-10.789371,102.65615133028832,-11.239839,102.20568326693383
2021-01-23 19:00:00,-3.8354197833124974,1.0,0.2588190451025203,-0.9659258262890684,1.0,0.0,13.827419783312498,9.992,16.085,alta_fd,,24.6,4.6,-4.168563,9.658856894213377,-4.304037,9.523382689196287
2021-01-24 06:00:00,-4.13166470613,1.0,6.123233995736766e-17,1.0,1.0,0.0,24.16866470613,20.037,27.006,alta_fd,,14.0,0.5,-5.138933,19.029731524367303,-5.0403123,19.12835241593835
2021-01-24 07:00:00,-14.819048663992504,0.7156401051225154,-0.25881904510252063,0.9659258262890683,1.0,0.0,145.8830486639925,131.064,168.189,alta_fd,0.1130672699138779,17.6,0.5,-13.64812,132.23492873753986,-13.918524,131.96452487554035
2021-01-24 08:00:00,-9.96547960231254,0.448969211142981,-0.4999999999999998,0.8660254037844387,1.0,0.0,336.7474796023125,326.782,405.645,mixto,0.0304958033254969,21.0,0.5,-10.253586,326.49389378688284,-9.816581,326.9308988299126
