datetime_local,year,month,day,hour,ghi,dhi,dni,fd,regimen_fd,poa,dc,ac,temperature,tcell_pvwatts,wind_speed,albedo
2021-08-01 15:00:00,2021,8,1,15,246.62846514072157,189.0,115.0,0.7663348993075886,alta_fd,279.596,239.747,227.288,14.0,21.907,2.0,0.17
2021-08-01 16:00:00,2021,8,1,16,52.0,52.0,0.0,1.0,alta_fd,49.305,40.611,35.208,14.3,16.048,1.0,0.17
2021-08-01 17:00:00,2021,8,1,17,9.0,9.0,0.0,,,8.505,6.148,1.967,12.0,12.339,0.5,0.17
2021-08-01 18:00:00,2021,8,1,18,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,0.0,1.5,0.17
2021-08-01 19:00:00,2021,8,1,19,0.0,0.0,0.0,,,0.0,0.0,0.0,9.7,9.7,3.1,0.17
2021-08-01 20:00:00,2021,8,1,20,0.0,0.0,0.0,,,0.0,0.0,0.0,9.0,9.0,0.5,0.17
2021-08-01 21:00:00,2021,8,1,21,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,0.5,0.17
2021-08-01 22:00:00,2021,8,1,22,0.0,0.0,0.0,,,0.0,0.0,0.0,7.7,7.7,2.1,0.17
2021-08-01 23:00:00,2021,8,1,23,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,1.0,0.17
2021-08-02 00:00:00,2021,8,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.7,7.7,1.0,0.17
2021-08-02 01:00:00,2021,8,2,1,0.0,0.0,0.0,,,0.0,0.0,0.0,7.5,7.5,3.6,0.17
2021-08-02 02:00:00,2021,8,2,2,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,1.5,0.17
2021-08-02 03:00:00,2021,8,2,3,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,1.0,0.17
2021-08-02 04:00:00,2021,8,2,4,0.0,0.0,0.0,,,0.0,0.0,0.0,6.1,6.1,1.5,0.17
2021-08-02 05:00:00,2021,8,2,5,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,5.0,2.0,0.17
2021-08-02 06:00:00,2021,8,2,6,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,4.0,2.0,0.17
2021-08-02 07:00:00,2021,8,2,7,3.0,3.0,0.0,,,2.91,1.596,0.0,3.0,3.092,1.0,0.17
2021-08-02 08:00:00,2021,8,2,8,63.76523132114083,61.0,37.0,0.9566341834907758,alta_fd,75.576,64.022,57.79,5.0,7.122,2.0,0.17
2021-08-02 09:00:00,2021,8,2,9,210.77674911435673,139.0,273.0,0.6594655273129091,mixto,302.822,266.461,253.056,8.0,18.77,1.0,0.17
2021-08-02 10:00:00,2021,8,2,10,364.9263292403443,154.0,500.0,0.42200298432995226,mixto,531.099,447.236,427.426,10.0,31.606,0.5,0.17
2021-08-02 11:00:00,2021,8,2,11,488.6226628889047,135.0,654.0,0.27628681650137493,baja_fd,697.154,565.47,541.469,12.0,40.327,0.5,0.17
2021-08-02 12:00:00,2021,8,2,12,559.6359388456908,128.0,706.0,0.22872012162766697,baja_fd,768.877,645.799,618.952,13.0,30.784,3.1,0.17
2021-08-02 13:00:00,2021,8,2,13,568.2293773868918,126.0,703.0,0.22174143931000959,baja_fd,755.864,646.11,619.252,14.0,26.368,5.6,0.17
2021-08-02 14:00:00,2021,8,2,14,504.15020031806466,135.0,623.0,0.2677773407901643,baja_fd,650.81,561.945,538.069,14.0,24.659,5.6,0.17
2021-08-02 15:00:00,2021,8,2,15,371.44834226040064,143.0,453.0,0.3849795078631717,mixto,461.565,403.633,385.367,14.0,22.042,5.1,0.17
2021-08-02 16:00:00,2021,8,2,16,189.85170159178864,118.0,194.0,0.6215377529442363,mixto,224.649,195.559,184.666,13.0,17.463,4.1,0.17
2021-08-02 17:00:00,2021,8,2,17,30.0,30.0,0.0,1.0,alta_fd,28.968,22.313,17.559,11.3,11.908,3.6,0.17
2021-08-02 18:00:00,2021,8,2,18,0.0,0.0,0.0,,,0.0,0.0,0.0,9.7,0.0,3.0,0.17
2021-08-02 19:00:00,2021,8,2,19,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,2.5,0.17
2021-08-02 20:00:00,2021,8,2,20,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,2.5,0.17
2021-08-02 21:00:00,2021,8,2,21,0.0,0.0,0.0,,,0.0,0.0,0.0,5.2,5.2,2.0,0.17
2021-08-02 22:00:00,2021,8,2,22,0.0,0.0,0.0,,,0.0,0.0,0.0,4.4,4.4,1.5,0.17
2021-08-02 23:00:00,2021,8,2,23,0.0,0.0,0.0,,,0.0,0.0,0.0,3.6,3.6,1.0,0.17
2021-08-03 00:00:00,2021,8,3,0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.8,2.8,0.5,0.17
2021-08-03 01:00:00,2021,8,3,1,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,2.0,0.0,0.17
2021-08-03 02:00:00,2021,8,3,2,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.5,0.17
2021-08-03 03:00:00,2021,8,3,3,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.17
2021-08-03 04:00:00,2021,8,3,4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.8,0.8,0.4,0.17
2021-08-03 05:00:00,2021,8,3,5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.7,0.7,0.7,0.17
2021-08-03 06:00:00,2021,8,3,6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.5,0.5,1.1,0.17
2021-08-03 07:00:00,2021,8,3,7,4.0,4.0,0.0,,,3.879,2.185,0.0,0.4,0.509,1.5,0.17
2021-08-03 08:00:00,2021,8,3,8,68.65389665927853,65.0,47.0,0.946778014984169,alta_fd,83.477,71.275,64.786,2.0,5.935,0.0,0.17
2021-08-03 09:00:00,2021,8,3,9,214.79318104696978,140.0,281.0,0.6517897789752719,mixto,308.568,275.804,262.068,5.0,14.739,1.5,0.17
2021-08-03 10:00:00,2021,8,3,10,369.34435989679673,155.0,504.0,0.41966256109423344,mixto,536.004,462.424,442.075,8.4,25.295,1.5,0.17
2021-08-03 11:00:00,2021,8,3,11,491.6768619752723,139.0,648.0,0.28270600215267133,baja_fd,698.256,570.589,546.407,10.0,38.368,0.5,0.17
2021-08-03 12:00:00,2021,8,3,12,548.4964610280776,150.0,648.0,0.27347487296243733,baja_fd,745.697,593.005,568.029,14.0,44.268,0.5,0.17
2021-08-03 13:00:00,2021,8,3,13,496.18158665748433,252.0,386.0,0.507878580697829,mixto,613.0,504.121,482.294,15.3,34.554,1.5,0.17
2021-08-03 14:00:00,2021,8,3,14,404.03657056898476,233.0,287.0,0.5766804714530608,mixto,485.839,401.733,383.534,16.0,33.208,1.0,0.17
2021-08-03 15:00:00,2021,8,3,15,219.04872958599535,182.0,73.0,0.8308653528554223,alta_fd,236.506,196.364,185.442,17.0,28.222,0.0,0.17
2021-08-03 16:00:00,2021,8,3,16,154.61352853180694,124.0,82.0,0.8019996773729334,alta_fd,168.489,141.44,132.465,17.0,23.846,0.5,0.17
2021-08-03 17:00:00,2021,8,3,17,23.0,23.0,0.0,1.0,alta_fd,21.784,16.336,11.793,15.0,15.871,0.5,0.17
2021-08-03 18:00:00,2021,8,3,18,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,0.0,1.5,0.17
2021-08-03 19:00:00,2021,8,3,19,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,11.0,0.5,0.17
2021-08-03 20:00:00,2021,8,3,20,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,11.0,1.5,0.17
2021-08-03 21:00:00,2021,8,3,21,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,0.5,0.17
2021-08-03 22:00:00,2021,8,3,22,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,10.0,0.5,0.17
2021-08-03 23:00:00,2021,8,3,23,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,2.0,0.17
2021-08-04 00:00:00,2021,8,4,0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,0.0,0.17
2021-08-04 01:00:00,2021,8,4,1,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,0.5,0.17
2021-08-04 02:00:00,2021,8,4,2,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,1.5,0.17
2021-08-04 03:00:00,2021,8,4,3,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,1.5,0.17
2021-08-04 04:00:00,2021,8,4,4,0.0,0.0,0.0,,,0.0,0.0,0.0,6.3,6.3,1.0,0.17
2021-08-04 05:00:00,2021,8,4,5,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,0.5,0.17
2021-08-04 06:00:00,2021,8,4,6,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,2.0,0.17
2021-08-04 07:00:00,2021,8,4,7,1.0,1.0,0.0,,,0.97,0.0,0.0,6.9,6.931,1.0,0.17
2021-08-04 08:00:00,2021,8,4,8,30.0,30.0,0.0,1.0,alta_fd,28.411,23.269,18.481,8.0,8.891,1.5,0.17
2021-08-04 09:00:00,2021,8,4,9,117.53899057782252,117.0,2.0,0.9954143678180931,alta_fd,115.978,99.116,91.64,11.0,15.11,1.0,0.17
2021-08-04 10:00:00,2021,8,4,10,226.43809475820578,208.0,43.0,0.9185733532253295,alta_fd,247.139,210.017,198.611,12.5,21.244,1.0,0.17
2021-08-04 11:00:00,2021,8,4,11,293.8293622645524,250.0,80.0,0.850833960477067,alta_fd,326.191,272.097,258.492,15.0,26.524,1.0,0.17
2021-08-04 12:00:00,2021,8,4,12,327.58119070203196,275.0,85.0,0.8394865389268951,alta_fd,361.627,298.784,284.233,16.0,28.765,1.0,0.17
2021-08-04 13:00:00,2021,8,4,13,322.4389022884178,269.0,84.0,0.8342665791591818,alta_fd,353.28,293.315,278.959,16.5,27.568,1.5,0.17
2021-08-04 14:00:00,2021,8,4,14,376.6771704417565,255.0,203.0,0.6769722723066627,mixto,435.81,355.154,338.605,18.0,35.665,0.5,0.17
2021-08-04 15:00:00,2021,8,4,15,273.3345984453222,210.0,124.0,0.7682891269324925,alta_fd,309.462,258.797,245.663,19.0,28.735,1.5,0.17
2021-08-04 16:00:00,2021,8,4,16,199.5864046576278,104.0,254.0,0.5210775762928466,mixto,236.474,197.574,186.609,19.0,28.617,0.5,0.17
2021-08-04 17:00:00,2021,8,4,17,32.0,32.0,0.0,1.0,alta_fd,30.997,23.584,18.785,16.0,17.083,1.0,0.17
2021-08-04 18:00:00,2021,8,4,18,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,0.0,0.5,0.17
2021-08-04 19:00:00,2021,8,4,19,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,1.0,0.17
2021-08-04 20:00:00,2021,8,4,20,0.0,0.0,0.0,,,0.0,0.0,0.0,9.0,9.0,1.5,0.17
2021-08-04 21:00:00,2021,8,4,21,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,1.0,0.17
2021-08-04 22:00:00,2021,8,4,22,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,0.5,0.17
2021-08-04 23:00:00,2021,8,4,23,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,0.5,0.17
2021-08-05 00:00:00,2021,8,5,0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,5.0,1.0,0.17
2021-08-05 01:00:00,2021,8,5,1,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,4.0,0.5,0.17
2021-08-05 02:00:00,2021,8,5,2,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.17
2021-08-05 03:00:00,2021,8,5,3,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,3.0,0.0,0.17
2021-08-05 04:00:00,2021,8,5,4,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,2.0,2.0,0.17
2021-08-05 05:00:00,2021,8,5,5,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,3.0,0.5,0.17
2021-08-05 06:00:00,2021,8,5,6,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,3.0,2.0,0.17
2021-08-05 07:00:00,2021,8,5,7,3.0,3.0,0.0,,,2.91,1.587,0.0,4.0,4.106,0.5,0.17
2021-08-05 08:00:00,2021,8,5,8,59.0,59.0,0.0,1.0,alta_fd,58.04,49.179,43.473,6.0,8.051,1.0,0.17
2021-08-05 09:00:00,2021,8,5,9,175.4731339665688,146.0,108.0,0.8320362023500187,alta_fd,216.524,189.535,178.856,10.0,16.132,2.0,0.17
2021-08-05 10:00:00,2021,8,5,10,297.20587875587313,225.0,167.0,0.7570509740314272,alta_fd,362.099,300.678,286.06,13.8,30.979,0.0,0.17
2021-08-05 11:00:00,2021,8,5,11,366.7728722067476,305.0,112.0,0.8315773142242466,alta_fd,415.573,334.839,319.011,17.0,36.662,0.0,0.17
2021-08-05 12:00:00,2021,8,5,12,370.8519104375162,308.0,101.0,0.8305201923771511,alta_fd,413.231,331.687,315.971,20.0,36.705,0.5,0.17
2021-08-05 13:00:00,2021,8,5,13,324.0281770540447,285.0,61.0,0.8795531382212628,alta_fd,351.817,291.656,277.358,21.0,27.488,4.6,0.17
2021-08-05 14:00:00,2021,8,5,14,241.22016396827303,237.0,7.0,0.9825049286973037,alta_fd,242.403,200.776,189.698,21.0,25.472,4.6,0.17
2021-08-05 15:00:00,2021,8,5,15,142.5140373017548,142.0,1.0,0.9963930759980759,alta_fd,139.553,115.798,107.732,20.0,22.42,5.1,0.17
2021-08-05 16:00:00,2021,8,5,16,55.0,55.0,0.0,1.0,alta_fd,52.158,42.562,37.09,17.8,18.766,4.6,0.17
2021-08-05 17:00:00,2021,8,5,17,10.0,10.0,0.0,,,9.451,6.847,2.64,16.0,16.185,4.1,0.17
2021-08-05 18:00:00,2021,8,5,18,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,0.0,3.0,0.17
2021-08-05 19:00:00,2021,8,5,19,0.0,0.0,0.0,,,0.0,0.0,0.0,12.2,12.2,2.1,0.17
2021-08-05 20:00:00,2021,8,5,20,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,2.0,0.17
2021-08-05 21:00:00,2021,8,5,21,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,6.1,0.17
2021-08-05 22:00:00,2021,8,5,22,0.0,0.0,0.0,,,0.0,0.0,0.0,12.8,12.8,4.1,0.17
2021-08-05 23:00:00,2021,8,5,23,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,4.1,0.17
2021-08-06 00:00:00,2021,8,6,0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,11.0,3.6,0.17
2021-08-06 01:00:00,2021,8,6,1,0.0,0.0,0.0,,,0.0,0.0,0.0,9.4,9.4,3.6,0.17
2021-08-06 02:00:00,2021,8,6,2,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,1.0,0.17
2021-08-06 03:00:00,2021,8,6,3,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,2.5,0.17
2021-08-06 04:00:00,2021,8,6,4,0.0,0.0,0.0,,,0.0,0.0,0.0,7.9,7.9,4.1,0.17
2021-08-06 05:00:00,2021,8,6,5,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,1.5,0.17
2021-08-06 06:00:00,2021,8,6,6,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,1.0,0.17
2021-08-06 07:00:00,2021,8,6,7,1.0,1.0,0.0,,,0.97,0.0,0.0,8.1,8.141,0.0,0.17
2021-08-06 08:00:00,2021,8,6,8,24.0,24.0,0.0,1.0,alta_fd,22.714,18.486,13.868,8.0,8.533,3.0,0.17
2021-08-06 09:00:00,2021,8,6,9,74.0,74.0,0.0,1.0,alta_fd,70.415,59.943,53.855,9.0,11.214,1.5,0.17
2021-08-06 10:00:00,2021,8,6,10,124.0,124.0,0.0,1.0,alta_fd,119.674,102.218,94.632,9.1,12.853,1.5,0.17
2021-08-06 11:00:00,2021,8,6,11,159.0,159.0,0.0,1.0,alta_fd,154.406,131.557,122.932,9.0,13.833,1.5,0.17
2021-08-06 12:00:00,2021,8,6,12,176.0,176.0,0.0,1.0,alta_fd,171.366,144.775,135.682,10.0,16.039,1.0,0.17
2021-08-06 13:00:00,2021,8,6,13,172.0,172.0,0.0,1.0,alta_fd,167.365,140.377,131.44,11.1,17.856,0.5,0.17
2021-08-06 14:00:00,2021,8,6,14,148.0,148.0,0.0,1.0,alta_fd,143.458,121.137,112.881,12.0,16.038,2.0,0.17
2021-08-06 15:00:00,2021,8,6,15,107.0,107.0,0.0,1.0,alta_fd,102.866,87.632,80.563,11.0,13.037,4.1,0.17
2021-08-06 16:00:00,2021,8,6,16,55.0,55.0,0.0,1.0,alta_fd,52.158,43.958,38.437,10.0,11.206,3.1,0.17
2021-08-06 17:00:00,2021,8,6,17,20.0,20.0,0.0,1.0,alta_fd,18.931,14.613,10.131,10.0,10.399,3.6,0.17
2021-08-06 18:00:00,2021,8,6,18,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,0.0,3.0,0.17
2021-08-06 19:00:00,2021,8,6,19,0.0,0.0,0.0,,,0.0,0.0,0.0,9.0,9.0,2.0,0.17
2021-08-06 20:00:00,2021,8,6,20,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,1.5,0.17
2021-08-06 21:00:00,2021,8,6,21,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,1.5,0.17
2021-08-06 22:00:00,2021,8,6,22,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,2.0,0.17
2021-08-06 23:00:00,2021,8,6,23,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,2.5,0.17
2021-08-07 00:00:00,2021,8,7,0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,3.0,0.17
2021-08-07 01:00:00,2021,8,7,1,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,2.5,0.17
2021-08-07 02:00:00,2021,8,7,2,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,1.5,0.17
2021-08-07 03:00:00,2021,8,7,3,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,1.5,0.17
2021-08-07 04:00:00,2021,8,7,4,0.0,0.0,0.0,,,0.0,0.0,0.0,6.7,6.7,0.5,0.17
2021-08-07 05:00:00,2021,8,7,5,0.0,0.0,0.0,,,0.0,0.0,0.0,6.3,6.3,1.0,0.17
2021-08-07 06:00:00,2021,8,7,6,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,1.5,0.17
2021-08-07 07:00:00,2021,8,7,7,1.0,1.0,0.0,,,0.97,0.0,0.0,6.0,6.024,2.1,0.17
2021-08-07 08:00:00,2021,8,7,8,58.0,58.0,0.0,1.0,alta_fd,56.648,48.179,42.508,6.0,7.329,3.0,0.17
2021-08-07 09:00:00,2021,8,7,9,208.30353383429645,140.0,244.0,0.6720961350150148,mixto,290.073,255.524,242.507,6.0,17.811,0.5,0.17
2021-08-07 10:00:00,2021,8,7,10,378.95126403007066,167.0,482.0,0.4406899141171572,mixto,538.058,468.872,448.294,8.6,22.187,2.6,0.17
2021-08-07 11:00:00,2021,8,7,11,509.63009912655053,163.0,620.0,0.3198398216262421,mixto,707.767,584.75,560.066,10.0,35.093,1.0,0.17
2021-08-07 12:00:00,2021,8,7,12,583.8894965204549,143.0,700.0,0.24490935502723227,baja_fd,788.845,630.154,603.862,11.0,43.016,0.5,0.17
2021-08-07 13:00:00,2021,8,7,13,591.3910234248892,128.0,716.0,0.21643886181890432,baja_fd,776.774,637.128,610.589,12.3,36.736,1.5,0.17
2021-08-07 14:00:00,2021,8,7,14,527.5910067360086,136.0,642.0,0.2577754326052235,baja_fd,672.717,557.246,533.537,14.0,35.183,1.5,0.17
2021-08-07 15:00:00,2021,8,7,15,395.43932342033247,145.0,481.0,0.3666807811267474,mixto,485.289,418.968,400.159,15.0,25.392,3.6,0.17
2021-08-07 16:00:00,2021,8,7,16,209.97740995329465,109.0,262.0,0.5191034598638249,mixto,246.443,213.655,202.121,14.0,19.806,3.0,0.17
2021-08-07 17:00:00,2021,8,7,17,36.0,36.0,0.0,1.0,alta_fd,35.128,27.612,22.67,12.0,13.092,1.5,0.17
2021-08-07 18:00:00,2021,8,7,18,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,0.0,2.0,0.17
2021-08-07 19:00:00,2021,8,7,19,0.0,0.0,0.0,,,0.0,0.0,0.0,9.5,9.5,0.5,0.17
2021-08-07 20:00:00,2021,8,7,20,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,0.0,0.17
2021-08-07 21:00:00,2021,8,7,21,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,0.5,0.17
2021-08-07 22:00:00,2021,8,7,22,0.0,0.0,0.0,,,0.0,0.0,0.0,4.7,4.7,0.0,0.17
2021-08-07 23:00:00,2021,8,7,23,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,2.0,0.5,0.17
2021-08-08 00:00:00,2021,8,8,0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,2.0,1.0,0.17
2021-08-08 01:00:00,2021,8,8,1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.5,0.5,1.0,0.17
2021-08-08 02:00:00,2021,8,8,2,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.17
2021-08-08 03:00:00,2021,8,8,3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.17
2021-08-08 04:00:00,2021,8,8,4,0.0,0.0,0.0,,,0.0,0.0,0.0,-1.0,-1.0,1.0,0.17
2021-08-08 05:00:00,2021,8,8,5,0.0,0.0,0.0,,,0.0,0.0,0.0,-3.0,-3.0,0.5,0.17
2021-08-08 06:00:00,2021,8,8,6,0.0,0.0,0.0,,,0.0,0.0,0.0,-3.0,-3.0,1.5,0.17
2021-08-08 07:00:00,2021,8,8,7,5.0,5.0,0.0,,,4.723,2.7,0.0,-1.2,-1.05,1.0,0.17
2021-08-08 08:00:00,2021,8,8,8,79.29613111473674,73.0,67.0,0.9205997691662079,alta_fd,102.791,89.359,82.23,1.0,4.214,1.5,0.17
2021-08-08 09:00:00,2021,8,8,9,229.82780506308774,132.0,345.0,0.5743430389711375,mixto,336.264,297.82,283.304,6.0,17.963,1.0,0.17
2021-08-08 10:00:00,2021,8,8,10,389.15887003084316,147.0,546.0,0.37773776038652124,mixto,562.149,481.925,460.885,9.2,26.916,1.5,0.17
2021-08-08 11:00:00,2021,8,8,11,516.2943032185722,138.0,672.0,0.2672894105933568,baja_fd,724.3,592.826,567.856,12.0,37.686,1.0,0.17
2021-08-08 12:00:00,2021,8,8,12,590.4949719235688,126.0,733.0,0.21338030972482003,baja_fd,799.639,635.582,609.097,16.0,44.34,1.0,0.17
2021-08-08 13:00:00,2021,8,8,13,597.9382601548941,126.0,725.0,0.21072409711223375,baja_fd,783.722,635.393,608.915,17.9,39.619,2.1,0.17
2021-08-08 14:00:00,2021,8,8,14,531.1194410506159,136.0,644.0,0.2560629295191609,baja_fd,675.494,565.269,541.275,20.0,32.526,4.6,0.17
2021-08-08 15:00:00,2021,8,8,15,393.22499451875643,181.0,405.0,0.46029627445609,mixto,475.707,401.991,383.783,20.0,30.179,3.6,0.17
2021-08-08 16:00:00,2021,8,8,16,207.52165669402063,124.0,215.0,0.5975279976818576,mixto,241.629,205.877,194.619,18.7,23.869,3.6,0.17
2021-08-08 17:00:00,2021,8,8,17,35.0,35.0,0.0,1.0,alta_fd,33.905,26.242,21.348,16.0,16.788,3.0,0.17
2021-08-08 18:00:00,2021,8,8,18,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,0.0,2.0,0.17
2021-08-08 19:00:00,2021,8,8,19,0.0,0.0,0.0,,,0.0,0.0,0.0,11.6,11.6,1.0,0.17
2021-08-08 20:00:00,2021,8,8,20,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,1.5,0.17
2021-08-08 21:00:00,2021,8,8,21,0.0,0.0,0.0,,,0.0,0.0,0.0,9.0,9.0,1.5,0.17
2021-08-08 22:00:00,2021,8,8,22,0.0,0.0,0.0,,,0.0,0.0,0.0,7.9,7.9,1.0,0.17
2021-08-08 23:00:00,2021,8,8,23,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,7.0,0.5,0.17
2021-08-09 00:00:00,2021,8,9,0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.8,7.8,1.5,0.17
2021-08-09 01:00:00,2021,8,9,1,0.0,0.0,0.0,,,0.0,0.0,0.0,8.6,8.6,1.0,0.17
2021-08-09 02:00:00,2021,8,9,2,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,0.5,0.17
2021-08-09 03:00:00,2021,8,9,3,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,0.5,0.17
2021-08-09 04:00:00,2021,8,9,4,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,6.0,0.5,0.17
2021-08-09 05:00:00,2021,8,9,5,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,5.0,1.0,0.17
2021-08-09 06:00:00,2021,8,9,6,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,5.0,1.0,0.17
2021-08-09 07:00:00,2021,8,9,7,2.0,2.0,0.0,,,1.887,1.003,0.0,4.6,4.653,1.5,0.17
2021-08-09 08:00:00,2021,8,9,8,47.0,47.0,0.0,1.0,alta_fd,44.813,37.72,32.42,7.0,7.955,3.6,0.17
2021-08-09 09:00:00,2021,8,9,9,175.42760132318497,149.0,92.0,0.8493532310545694,alta_fd,204.676,181.188,170.805,8.0,12.377,3.6,0.17
2021-08-09 10:00:00,2021,8,9,10,334.1031919364825,216.0,264.0,0.6465068434337631,mixto,430.344,371.255,354.136,9.0,22.537,1.5,0.17
2021-08-09 11:00:00,2021,8,9,11,477.0135935182428,231.0,434.0,0.4842629290629758,mixto,627.962,533.589,510.718,10.5,26.607,2.5,0.17
2021-08-09 12:00:00,2021,8,9,12,568.1756425774086,192.0,590.0,0.33792367291394726,mixto,749.715,625.912,599.77,12.0,31.229,2.5,0.17
2021-08-09 13:00:00,2021,8,9,13,589.439554845472,156.0,662.0,0.2646581803301224,baja_fd,765.076,616.678,590.863,13.6,40.709,1.0,0.17
2021-08-09 14:00:00,2021,8,9,14,537.8754868764208,125.0,669.0,0.23239579242754982,baja_fd,683.99,586.601,561.852,15.0,26.199,5.6,0.17
2021-08-09 15:00:00,2021,8,9,15,404.417062332984,146.0,490.0,0.3610134526910447,mixto,493.645,430.004,410.804,14.4,22.998,5.1,0.17
2021-08-09 16:00:00,2021,8,9,16,215.23117828784103,124.0,233.0,0.5761247091913778,mixto,250.179,218.047,206.357,13.8,18.443,4.6,0.17
2021-08-09 17:00:00,2021,8,9,17,39.21892097165411,39.0,1.0,0.9944179756548546,alta_fd,38.492,30.52,25.475,12.0,12.895,3.0,0.17
2021-08-09 18:00:00,2021,8,9,18,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,0.0,3.0,0.17
2021-08-09 19:00:00,2021,8,9,19,0.0,0.0,0.0,,,0.0,0.0,0.0,8.9,8.9,2.1,0.17
2021-08-09 20:00:00,2021,8,9,20,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,8.0,1.5,0.17
2021-08-09 21:00:00,2021,8,9,21,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,4.0,2.0,0.17
